iter	Logloss
363	0.01657880548
364	0.01654331822
365	0.01647645969
366	0.01646452059
367	0.01637875261
368	0.0163207585
369	0.0162699444
370	0.0162676155
371	0.01618791066
372	0.01613670608
373	0.01608568582
374	0.01603834628
375	0.01602230565
376	0.01597581553
377	0.01591971061
378	0.01583014565
379	0.01581115998
380	0.01575893257
381	0.01571350086
382	0.01569001901
383	0.01563865581
384	0.01559664349
385	0.01553530628
386	0.01546389518
387	0.01541965638
388	0.01539338513
389	0.0153352574
390	0.01528917387
391	0.0152557153
392	0.01523751717
393	0.01522737046
394	0.01514242175
395	0.01511359685
396	0.01507600311
397	0.01506169012
398	0.01502529707
399	0.01496354091
400	0.01494776317
401	0.01487981603
402	0.01483428215
403	0.014783485
404	0.01475477319
405	0.01471933094
406	0.01467690451
407	0.01464981983
408	0.01458556023
409	0.0144841933
410	0.01445311777
411	0.0144256586
412	0.01439990368
413	0.01434192988
414	0.01428527974
415	0.01427913155
416	0.01426478724
417	0.01424174914
418	0.01421149558
419	0.0141878381
420	0.01413153027
421	0.01408403581
422	0.01404893602
423	0.01401047874
424	0.01399916688
425	0.01397546559
426	0.01392283255
427	0.01390900166
428	0.0139058257
429	0.01386120739
430	0.01380971964
431	0.0137778239
432	0.01376707048
433	0.01371903032
434	0.01367648467
435	0.01363940271
436	0.01362472695
437	0.01358534308
438	0.01357517754
439	0.01346123846
440	0.01341253713
441	0.01337270836
442	0.01335041772
443	0.01333615579
444	0.01328766982
445	0.01328178105
446	0.01324025158
447	0.01322826224
448	0.01321248139
449	0.01318691793
450	0.01315734085
451	0.0131331727
452	0.01308397349
453	0.01304558225
454	0.01302265361
455	0.01299229989
456	0.01294916568
457	0.01292299872
458	0.01289053966
459	0.01284254912
460	0.01279867011
461	0.01279345594
462	0.01279134221
463	0.01277649474
464	0.0127046438
465	0.01263804764
466	0.01261022128
467	0.01258856807
468	0.01257065764
469	0.01256055557
470	0.01253709341
471	0.01245636541
472	0.01244643556
473	0.01242559654
474	0.01240866754
475	0.0123670747
476	0.01234804576
477	0.01230066477
478	0.01225352655
479	0.01218535196
480	0.01216206
481	0.01215172839
482	0.01212175759
483	0.0121138615
484	0.01210548752
485	0.01209274906
486	0.01208577233
487	0.0120652663
488	0.01203493739
489	0.01198290512
490	0.01196161371
491	0.01189351427
492	0.0118169126
493	0.01181690061
494	0.01181689536
495	0.01181149223
496	0.01177914222
497	0.01176566566
498	0.01175167055
499	0.0116939159
500	0.01169387629
501	0.01166782253
502	0.01165579901
503	0.01165578816
504	0.01164700801
505	0.01164281828
506	0.01164281266
507	0.01155514887
508	0.01151174472
509	0.01149128841
510	0.01147820157
511	0.01145120471
512	0.01144218774
513	0.01144218305
514	0.0114304302
515	0.01139490385
516	0.01138450127
517	0.01135155411
518	0.01132978721
519	0.01130782929
520	0.01127763686
521	0.01123141262
522	0.01120857942
523	0.01119968115
524	0.01118499838
525	0.01112131015
526	0.01110637499
527	0.01106606488
528	0.0110390699
529	0.01099729622
530	0.01096466823
531	0.01091292851
532	0.01089919204
533	0.01086401379
534	0.01083112385
535	0.01081710183
536	0.01080893068
537	0.01079027438
538	0.01075176226
539	0.01073986869
540	0.01073076196
541	0.01070773079
542	0.01069120087
543	0.01067736444
544	0.01064788602
545	0.01063642456
546	0.01062237188
547	0.01060374606
548	0.0105613508
549	0.01053540516
550	0.01050759299
551	0.01047357926
552	0.01047358069
553	0.01047350671
554	0.01047349461
555	0.01047195597
556	0.01044374319
557	0.01044371389
558	0.0104378503
559	0.01041057564
560	0.0103740654
561	0.010361836
562	0.01035083645
563	0.0103371842
564	0.01031435594
565	0.01028234931
566	0.01026360844
567	0.0102328548
568	0.01021065768
569	0.01020056403
570	0.0101488265
571	0.01014123639
572	0.01012229035
573	0.01011320432
574	0.01009100543
575	0.01007345483
576	0.01004677025
577	0.01004675926
578	0.01004145427
579	0.009981246221
580	0.009964983618
581	0.009942472381
582	0.009913484965
583	0.009896405387
584	0.0098786873
585	0.009859647317
586	0.00980900221
587	0.009779256796
588	0.009756533235
589	0.00973189465
590	0.009708986112
591	0.009637853113
592	0.009616231833
593	0.009597312935
594	0.009588235533
595	0.009566642826
596	0.009566633087
597	0.009566618838
598	0.009555059885
599	0.0095323407
600	0.00951941936
601	0.009479889593
602	0.009469868206
603	0.009458761161
604	0.009434557353
605	0.009417465259
606	0.00939768885
607	0.009389073841
608	0.009382223073
609	0.009357287864
610	0.009327065235
611	0.009327054254
612	0.009323707526
613	0.009314910841
614	0.009314808315
615	0.009299427209
616	0.00925583302
617	0.009247227955
618	0.009230076295
619	0.009200139044
620	0.009174500618
621	0.009148656272
622	0.009132520105
623	0.009122983893
624	0.009074675707
625	0.009043105192
626	0.009011474175
627	0.00897413655
628	0.008950662424
629	0.008942546828
630	0.008908158224
631	0.008901273457
632	0.008873045812
633	0.008828207344
634	0.00879646649
635	0.008766687662
636	0.008761179188
637	0.008746342521
638	0.008701406222
639	0.00866734305
640	0.008654125707
641	0.008647897686
642	0.008623576461
643	0.008603358738
644	0.008558291469
645	0.008542141013
646	0.008531143043
647	0.008531143816
648	0.008531118872
649	0.008531105259
650	0.008531099608
651	0.008527147696
652	0.008512251336
653	0.008499916354
654	0.008492126587
655	0.008474677417
656	0.008459765186
657	0.008459752567
658	0.008459734533
659	0.00845083631
660	0.008446466288
661	0.008438282442
662	0.008413807615
663	0.008408471359
664	0.008398295971
665	0.008389289849
666	0.008365879688
667	0.008351867038
668	0.008342342939
669	0.008314972076
670	0.008300099979
671	0.008290134342
672	0.008271352128
673	0.008264871304
674	0.008259895988
675	0.008256152898
676	0.008237179105
677	0.008206411704
678	0.00820024467
679	0.008200247741
680	0.008192609501
681	0.008172690284
682	0.008130779978
683	0.008125355163
684	0.008113429123
685	0.008113412575
686	0.008113408789
687	0.008113398897
688	0.008096530453
689	0.008090951411
690	0.00805603114
691	0.00803678589
692	0.00803678589
693	0.008028258699
694	0.008028258699
695	0.008017851675
696	0.008017796064
697	0.008017791767
698	0.008017778517
699	0.008007479999
700	0.00800747578
701	0.007990540041
702	0.007990540282
703	0.007990540282
704	0.007990519804
705	0.007990519804
706	0.007990519804
707	0.007990489018
708	0.007990489018
709	0.007990438349
710	0.007981465808
711	0.007981470792
712	0.007964479434
713	0.007936854737
714	0.007936850494
715	0.007915854924
716	0.007902922976
717	0.00788301643
718	0.007883004281
719	0.007868491128
720	0.007853252096
721	0.007828037412
722	0.007822909212
723	0.007821228739
724	0.007821228739
725	0.007821218361
726	0.00781461614
727	0.007814616145
728	0.007812267667
729	0.007812264677
730	0.007812251464
731	0.00780426812
732	0.007773157828
733	0.00777313299
734	0.007773089887
735	0.007773034234
736	0.007768128573
737	0.007768118164
738	0.007760551468
739	0.007738276133
740	0.007738220378
741	0.007738220378
742	0.007738155989
743	0.007738129004
744	0.007738129004
745	0.007725788034
746	0.007715140512
747	0.007698258804
748	0.007681739339
749	0.007666055873
750	0.007655666092
751	0.00762691486
752	0.007626904334
753	0.00762686941
754	0.007626843601
755	0.00762681239
756	0.007626805171
757	0.007624351718
758	0.007624344519
759	0.007624334946
760	0.007624318587
761	0.007624203329
762	0.007624193008
763	0.007624193008
764	0.007620522103
765	0.007620521874
766	0.007620493951
767	0.007607138427
768	0.007586663883
769	0.007562382926
770	0.007562368519
771	0.007518670603
772	0.007518670603
773	0.007518616842
774	0.007518606205
775	0.007518575685
776	0.007513669773
777	0.007502367248
778	0.007502316524
779	0.007502299817
780	0.007502286323
781	0.007502286323
782	0.007502286323
783	0.007492610772
784	0.00749259806
785	0.007484166197
786	0.007480702606
787	0.007480700305
788	0.00748068925
789	0.007480693062
790	0.007474011773
791	0.007474017661
792	0.007471063639
793	0.007462748413
794	0.007462744408
795	0.007448547507
796	0.007448547507
797	0.007448522351
798	0.007448511244
799	0.007448419794
800	0.007448419794
801	0.007448415584
802	0.007448403817
803	0.007448389042
804	0.007448382182
805	0.007448374555
806	0.007448358697
807	0.007448361588
808	0.007448361588
809	0.007448353193
810	0.007448345105
811	0.007448345105
812	0.007448293501
813	0.007448283479
814	0.007448283479
815	0.00744827445
816	0.007448266606
817	0.007448265317
818	0.007448265317
819	0.007443208515
820	0.007443190663
821	0.007443174232
822	0.00744316516
823	0.007443143412
824	0.007443132077
825	0.007443132077
826	0.007443132077
827	0.007443132077
828	0.007443132077
829	0.007437635325
830	0.007437629034
831	0.007437622917
832	0.00743763
833	0.007437616922
834	0.007437615623
835	0.007437616348
836	0.007437613855
837	0.007437608935
838	0.007437604968
839	0.007437594759
840	0.007437601413
841	0.007437590697
842	0.007437587265
843	0.007437586096
844	0.007437581547
845	0.007437575798
846	0.007437570601
847	0.007437571695
848	0.007437564973
849	0.00743756207
850	0.007437549317
851	0.0074375515
852	0.007437543738
853	0.00743754218
854	0.007437530882
855	0.007437524805
856	0.007437520542
857	0.007437508236
858	0.007437497705
859	0.00743748343
860	0.007437467829
861	0.00743745523
862	0.007437440904
863	0.007437433676
864	0.007437437826
865	0.007437427732
866	0.007437423922
867	0.0074374208
868	0.007437423486
869	0.007437417928
870	0.007437412639
871	0.007437407345
872	0.007437407125
873	0.007437402265
874	0.007437396288
875	0.007437392169
876	0.007437386336
877	0.007437381759
878	0.007437378537
879	0.007437377093
880	0.007437366938
881	0.007437369391
882	0.007437356897
883	0.007437351948
884	0.007437348162
885	0.007437343493
886	0.007437333846
887	0.007437321536
888	0.00743731607
889	0.007437305288
890	0.007437299299
891	0.007437297485
892	0.007435386228
893	0.007435377132
894	0.007435377132
895	0.007435377132
896	0.007435377132
897	0.007433350391
898	0.007433350391
899	0.007433350391
900	0.007433350391
901	0.007433350391
902	0.007433350391
903	0.007433350391
904	0.007433350391
905	0.007433350391
906	0.007433350391
907	0.007433350391
908	0.007433350391
909	0.007433350391
910	0.007433350391
911	0.007433350391
912	0.007433350391
913	0.007433350391
914	0.007433350391
915	0.007433350391
916	0.007433350391
917	0.007433350391
918	0.007433350391
919	0.007433350391
920	0.007433350391
921	0.007433350391
922	0.007433350391
923	0.007433350391
924	0.007433350391
925	0.007433350391
926	0.007433350391
927	0.007433350391
928	0.007433350391
929	0.007433350391
930	0.007433350391
931	0.007433350391
932	0.007433350391
933	0.007433350391
934	0.007433350391
935	0.007433350391
936	0.007433350391
937	0.007433350391
938	0.007433350391
939	0.007433350391
940	0.007433350391
941	0.007433350391
942	0.007433350391
943	0.007433350391
944	0.007433350391
945	0.007433350391
946	0.007433350391
947	0.007433350391
948	0.007433350391
949	0.007433350391
950	0.007433350391
951	0.007433350391
952	0.007433350391
953	0.007433350391
954	0.007433350391
955	0.007433350391
956	0.007433350391
957	0.007433350391
958	0.007433350391
959	0.007433350391
960	0.007433350391
961	0.007433350391
962	0.007433350391
963	0.007433350391
964	0.007433350391
965	0.007433350391
966	0.007433350391
967	0.007433350391
968	0.007433350391
969	0.007433350391
970	0.007433350391
971	0.007433350391
972	0.007433350391
973	0.007433350391
974	0.007433350391
975	0.007433350391
976	0.007433350391
977	0.007433350391
978	0.007433350391
979	0.007433350391
980	0.007433350391
981	0.007433350391
982	0.007433350391
983	0.007433350391
984	0.007433350391
985	0.007433350391
986	0.007433350391
987	0.007433350391
988	0.007433350391
989	0.007433347247
990	0.007433347247
991	0.007433347247
992	0.007433347247
993	0.007433347247
994	0.007433347247
995	0.007433347247
996	0.007433347247
997	0.007433347247
998	0.007433347247
999	0.007433347247
